product_id,product_type,product_tags,images_array,vendor,inventory_quantity,gross_amount_exc_tax_product,description
15306798596475,Pantalons,"8A, Bonton, BONTON1225, Collection : Bonton, dropshipping, Pantalons, seo-generated-metafields20251206, Type : Pantalons, Type : Pantalons, 10A, 12A, 14A, 4A, 6A","[https://cdn.shopify.com/s/files/1/0002/7600/4882/files/PATAMU152_2.jpg?v=1764761304,https://cdn.shopify.com/s/files/1/0002/7600/4882/files/PATAMU152_3.jpg?v=1764761304,https://cdn.shopify.com/s/files/1/0002/7600/4882/files/PATAMU152_1.jpg?v=1764761303]",BONTON,38,58.291666666666664," Le legging en jersey, c'est une pièce indispensable du vestiaire BONTON. Celui-ci est disponible en ""Rose Bonton"" ou en ""Navy Bonton"", des couleurs intemporelles, faisant parti de notre ligne de permanent "
6853271781472,Doudounes,"JOTT1225, Type : Doudounes, Type : Doudounes, M, meta_processed_desc_title, no-search, S, seo-generated-metafields20251215, TNFJOTT1025, Type : Doudounes, XL, XXL, Collection : Jott, Doudounes, dropshipping, Jott","[https://cdn.shopify.com/s/files/1/0002/7600/4882/files/NICOBLEUROI.jpg?v=1707723482,https://cdn.shopify.com/s/files/1/0002/7600/4882/files/NICOBLEUROI_2.jpg?v=1707723482]",JOTT,162,2128.4209366391183,"Ce  doudoune  en  matière matelassée satinée et déperlante  se distingue par sa couleur bleu roi éclatante, symbole d'élégance et de raffinement. Sa coupe ajustée met en valeur la silhouette tout en assurant un confort optimal. Avec sa capuche élégante et ses coutures intérieures aux teintes contrastées, elle se révèle être une pièce intemporelle à arborer lors de vos sorties hivernales.  Ce qui distingue cette  pièce  Jott, c'est non seulement la qualité de ses matériaux, mais aussi son garnissage en plumes et duvet certifié « RDS », garantissant chaleur et légèreté. Idéal pour les hommes modernes, elle se porte aussi bien lors d'une escapade en montagne que dans les rues animées d'une capitale. Associez-la à un pull en laine et un jean brut pour un look casual-chic, ou à un pantalon tailored pour une allure plus sophistiquée.  Ne passez pas à côté de cette  pépite  doudoune, sélectionnée par nos experts pour son allure résolument contemporaine et sa polyvalence au quotidien. Offrez-vous l'alliance parfaite entre style et élégance, disponible exclusivement chez The Bradery. 🌟  Composition : 100% polyester, garnissage en plumes et duvet.   Conseil d'entretien : Lavage en machine à 30°C sur programme délicat."
15158707356027,Silhouette,"Collection : PSTR Studio, dropshipping, PSTR Studio, PSTRSTUDIO1225, seo-generated-metafields20251204, Silhouette, Type : Silhouette, Type : Silhouette","[https://cdn.shopify.com/s/files/1/0002/7600/4882/files/111557-2.jpg?v=1751366914,https://cdn.shopify.com/s/files/1/0002/7600/4882/files/111557-1.jpg?v=1751366908,https://cdn.shopify.com/s/files/1/0002/7600/4882/files/111557.jpg?v=1751366902]",PSTR STUDIO,2400,0.0,"  Disponible en plusieurs tailles. Affiche vendue sans cadre.  
  Tirages d'art de haute qualité imprimés numériquement sur du papier (250gr), aux couleurs vives, réalisés par de jeunes artistes sous la direction du studio PSTR. "
15272928117115,Coffrets,"LOREALPARIS1225, numerodevente, Octopus x L'Oréal Paris, RETOURSOCTOPUS, seo-generated-metafields20251226, TU, Type : Coffrets, Type : Coffrets, Coffrets, Collection : Octopus x L'Oréal Paris, dropshipping",[https://cdn.shopify.com/s/files/1/0002/7600/4882/files/480941-marketplace.jpg?v=1761228792],OCTOPUS X L'OREAL PARIS,2055,148.98333333333338,"Spray fixateur de maquillage waterproof, il garantit une tenue impeccable durant 36H, tout en séchant en seulement 3 secondes. Sa formule légère et imperceptible résiste à la sueur et au transfert, idéale pour un usage quotidien ou nocturne.   Avec ce spray signé Octopus x L'Oréal Paris, assurez-vous un maquillage parfait et durable, accessible chez The Bradery. 💫  Ingrédients : Alcohol Denat., Dimethyl Ether, Aqua/Water, VA/Crotonates/Vinyl Neodecanoate Copolymer, Aminomethyl Propanol, Triethyl Citrate, Octylacrylamide/Acryloates/Butylaminoethyl Methacrylate Copolymer, Parfum/Fragrance (F.I.L. Z70060641/1).  Instructions : Bien agiter le flacon avant utilisation. Tenir à 30 cm du visage, fermer les yeux et la bouche. Vaporiser en mouvements circulaires. Essuyer l’excédent de produit ; ne pas inhaler. En cas d’irritation, rincer immédiatement à l’eau.   Taille : 150 ml   Couleur : Transparent   Couleur marketing : Universelle  "
15270072254843,Linge De Maison,"dropshipping, Garbo&friends, GARBOANDFRIENDS1025, Linge De Maison, meta_seo_processed, Type : Linge De Maison, Type : Linge De Maison, 70x100/ 40x45cm, 70x80/ 28x35cm, Collection : Garbo&friends","[https://cdn.shopify.com/s/files/1/0002/7600/4882/files/GF11022-1300-1_flatshot.jpg?v=1760967273,https://cdn.shopify.com/s/files/1/0002/7600/4882/files/GF11022-1300-4_flatshot.jpg?v=1760967273]",GARBO&FRIENDS,51,262.425,"Parure de lit bébé en mousseline  Mimosa  de Garbo&friends, conçue pour des rêves doux,  ornée de motifs signature . Fabriquée en  coton mousseline  finement tissé, elle est  texturée, douce comme du ciel  et  légère tout en étant durable . La conception est  simple , dotée d'une  fermeture à bouton  qui met en valeur le matériau.  Ce produit incarne parfaitement le style unique de Garbo&friends. ⭐"
7230259462240,Vestes Et Manteaux,"FURSAC1225, seo-generated-metafields20251228, Type : Vestes Et Manteaux, Vestes Et Manteaux, Vestes Et Manteaux, ARCHIVE1125, ARCHIVESJEVASO1025, Collection : Fursac, dropshipping, Extérieur, Fursac, FURSAC1225, no-search, numerodevente, TRIARCHIVES1125DEF, Type : Vestes Et Manteaux, Vestes Et Manteaux, Collection : Fursac, dropshipping, Fursac","[https://cdn.shopify.com/s/files/1/0002/7600/4882/files/M3AKOM-RM31-11-03.jpg?v=1766983156,https://cdn.shopify.com/s/files/1/0002/7600/4882/files/M3AKOM-RM31-11-01.jpg?v=1766983154,https://cdn.shopify.com/s/files/1/0002/7600/4882/files/M3AKOM-RM31-11-04.jpg?v=1766983160,https://cdn.shopify.com/s/files/1/0002/7600/4882/files/M3AKOM-RM31-11-06.jpg?v=1766983160,https://cdn.shopify.com/s/files/1/0002/7600/4882/files/M3AKOM-RM31-11-02.jpg?v=1766983157]",FURSAC,25,5538.3083333333334," Manteau ajusté en drap de laine et cachemire  
 Col tailleur 
 Fermeture par boutons 
 Fente simple 
 Manteau homme 95% laine vierge et 5% cachemire 
 Doublure 100% viscose 
 Nettoyage à sec 
 Mannequin : taille 46, mesure 1,89, m 
   Entretien :  Do not wash,Do not bleach,Do not tumble dry,Iron at a maximum temperature of 110°C without steam,Professional dry cleaning in hydrocarbons, mild process,Drip flat drying in the shade, "
6949998919776,Hauts De Maillots,"Juan de Dios, JUANDEDIOS0424, L, M, recherche1:Accessoires, recherche2:Maillots De Bains, S, Type : Hauts De Maillots, XL, XS, 4241360, Collection : Juan de Dios, dropshipping, Hauts De Maillots",[https://cdn.shopify.com/s/files/1/0002/7600/4882/files/6C1A4591.jpg?v=1712905592],JUAN DE DIOS,33,0.0," Le haut de bikini Casa de Nada est conçu pour galber et flatter. Doté de liens à nouer pour un ajustement impeccable, ce style réversible classique est idéal pour obtenir un bronzage parfait.
 "
6867931955296,Jeans,"NA-KD, NAKD0424, recherche1:Prêt-À-Porter, recherche2:Jeans, Type : Jeans, 32, 34, 4240489, Collection : NA-KD, dropshipping, Jeans","[https://cdn.shopify.com/s/files/1/0002/7600/4882/files/products_30021861_image2_original.jpg?v=1709224157,https://cdn.shopify.com/s/files/1/0002/7600/4882/files/products_30021861_image4_original.jpg?v=1709224157,https://cdn.shopify.com/s/files/1/0002/7600/4882/files/products_30021861_image5_original.jpg?v=1709224157,https://cdn.shopify.com/s/files/1/0002/7600/4882/files/products_30021861_image1_original.jpg?v=1709224158,https://cdn.shopify.com/s/files/1/0002/7600/4882/files/products_30021861_image3_original.jpg?v=1709224158]",NA-KD,42,16.5,"Jean skinny en  coton biologique  mélangé. Taille haute. 5 poches. Passants de ceinture. Doublure intégrée. Fermeture boutonnée.    Les tailles indiquées sont aux normes européennes. Pour connaître les correspondances et choisir votre taille le plus judicieusement, n'hésitez pas à  consulter notre guide des tailles. "
6867907477600,Tops,"dropshipping, NA-KD, NAKD0424, recherche1:Prêt-À-Porter, recherche2:Tops, Tops, Type : Tops, 32, 34, 36, 4240489, Collection : NA-KD",[https://cdn.shopify.com/s/files/1/0002/7600/4882/files/products_30022064_image1_original.jpg?v=1709223919],NA-KD,35,0.0,"Top à  sequins. Col légèrement montant. Manches longues. Doublure intégrée.    Les tailles indiquées sont aux normes européennes. Pour connaître les correspondances et choisir votre taille le plus judicieusement, n'hésitez pas à  consulter notre guide des tailles. "
7009910194272,Chausson Espadrille,"40746021290080, 40746021322848, 40746021355616, 40746021388384, 40746021421152, 40746021453920, 40746021486688, 40746021519456, 40746021552224, 40746021584992, 40746021617760, 40746021650528, 40746021683296, 40746021716064, 40746021748832, 40746021781600, 5241418, Chausson Espadrille, Collection : Payote, couleur:Bleu marine, dropshipping, nom:eric, Payote, PAYOTE0524, recherche1:Accessoires, recherche2:Chaussons, Type : Chausson Espadrille, 40746021159008, 40746021191776, 40746021224544, 40746021257312","[https://cdn.shopify.com/s/files/1/0002/7600/4882/files/eric_site.webp?v=1714639196,https://cdn.shopify.com/s/files/1/0002/7600/4882/files/eric3-1.webp?v=1714639196,https://cdn.shopify.com/s/files/1/0002/7600/4882/files/semelle1_4e7dc96f-a42a-4d1a-8333-d82f6fbb312c.webp?v=1714144387,https://cdn.shopify.com/s/files/1/0002/7600/4882/files/Eric3.webp?v=1714639196,https://cdn.shopify.com/s/files/1/0002/7600/4882/files/Eric2.webp?v=1714639196,https://cdn.shopify.com/s/files/1/0002/7600/4882/files/Eric1.webp?v=1714639196]",PAYOTE,63,29.083333333333332," Tradition et mode au rendez-vous avec le chausson pied-de-poule Eric 
 
 Un nouveau chausson fait son entrée dans la collection des    espadrilles fourrées Payote    : le Chausson pied-de-poule Eric. Sobre et tendance, il affiche un look qui allie mode et tradition sans faux pas grâce à son imprimé intemporel et indémodable. En effet, nous avons voulu reprendre un motif iconique qui a fait ses preuves dans la  fashion  sphère :    le pied-de-poule . 
 Intemporel, ce motif a su traverser les époques sans prendre une ride pour devenir un indispensable de la garde-robe. Au même rang que le tartan, il apporte une note chic aux tenues. C’est pourquoi on le retrouve souvent sur des pièces nobles comme les tailleurs. Cette année, Payote a voulu casser les codes en l’invitant dans sa collection de chaussons made in France. À nos pieds, il prend des airs beaucoup plus décontractés tout en restant suffisamment sophistiqué. Il nous a tellement charmé que nous avons décliné 3 modèles avec ce motif. Le Chausson Espadrille Eric est une jolie version    bleu marine et beige    qui se veut unisexe et qui conviendra à tous les âges.  
 Très graphique, ce modèle a du caractère et se portera plutôt avec des pièces sobres. On sort donc les grosses mailles dans des coloris    nude    et les pyjamas monochromes. En plus de son look affirmé, Eric témoigne aussi d’un engagement fort : celui de soutenir le    savoir-faire français . En effet, il a été fabriqué en France dans notre atelier partenaire au cœur du Pays basque. Plus d’excuse pour ne pas craquer pour le pied-de-poule cette année ! "
15029204746619,Trousses,"Trousses, Type : Trousses, Collection : Maison Jaipur, dropshipping, M, Maison Jaipur, MAISONJAIPUR0625, numerodevente",[https://cdn.shopify.com/s/files/1/0002/7600/4882/files/450_d754818b-a04d-4993-b660-5fa9b57de6f5.png?v=1744102588],MAISON JAIPUR,1000000,20.75,"✨ La Delhi est notre trousse matelassée idéale pour tous vos déplacements. Parfaite comme trousse de maquillage ou de toilette, elle offre une excellente capacité de rangement. Fabriquée à Jaipur avec amour, c'est l'accessoire indispensable de votre quotidien.  🧵 Composition : Confectionnée en 100% voile de coton, cette trousse présente une doublure étanche plastifiée et 4 poches intérieures. Le design mixte et ses dimensions de 22x13x11 cm la rendent versatile et pratique.  🧺 Entretien : Facile à entretenir, la trousse Delhi M est lavable en machine à 30°. Il est recommandé de ne pas utiliser de sèche-linge pour préserver sa qualité."
15093999501691,Accessoires,"CLEMENTINAITALY0625, clementinaitalygratuit, Collection : Clementina Italy, dropshipping, numerodevente, TU, Type : Accessoires, Accessoires, Clementina Italy",[https://cdn.shopify.com/s/files/1/0002/7600/4882/files/ring-holder-R-Tartan.jpg?v=1749116612],CLEMENTINA ITALY,1000,0.0, Poignée ergonomique pour une prise en main sûre Rotation à 360° pour une utilisation polyvalente Finition durable et anti-décoloration Conception légère et compacte Mode de fixation : magnétique avec forte adhérence Double usage comme support Portée accrue d'une seule main Repose-doigts pour plus de confort 
15093983576443,Accessoires,"Clementina Italy, CLEMENTINAITALY0625, clementinaitalygratuit, Collection : Clementina Italy, dropshipping, numerodevente, Resize1, Type : Accessoires, Accessoires, Apple AirPods 3",[https://cdn.shopify.com/s/files/1/0002/7600/4882/files/airpods-3-AC-gemstone.jpg?v=1749136112],CLEMENTINA ITALY,1000,0.0, Étui robuste Fabriqué à partir de matériaux de qualité supérieure Finition brillante Impressions résistantes à la décoloration Délai de production d'un jour Fabriqué à partir de matériaux de qualité supérieure Finition brillante Impressions résistantes à la décoloration 
4636904521824,"Vestes & Manteaux, Homme","Homme, Vestes & Manteaux","[https://cdn.shopify.com/s/files/1/0002/7600/4882/products/veste-reversible-shearling-fox-brown-homme-vestes-manteaux-homme-closed-869477.jpg?v=1608620176,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/veste-reversible-shearling-fox-brown-homme-vestes-manteaux-homme-closed-615725.jpg?v=1608620176,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/veste-reversible-shearling-fox-brown-homme-vestes-manteaux-homme-closed-740946.jpg?v=1608620176,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/veste-reversible-shearling-fox-brown-homme-vestes-manteaux-homme-closed-426346.jpg?v=1608620176,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/veste-reversible-shearling-fox-brown-homme-vestes-manteaux-homme-closed-653975.jpg?v=1608620176]",CLOSED,28,0.0," Veste réversible Shearling pour homme. 
 Coupe : regular fit  Longueur: env. 70 cm (Taille M)   
 100% fourrure d'agneau. 
 Fabriqué en Turquie. "
6620526379104,SNEAKERS SIMONE,"_tab1_composition-sneakers-cuir, _tab2_gdt-simone, _tab3_ge-sneakers-cuir, AMOUR, AMZ50, BDA40, BHV30, BHV50, BLANC, CUIR, FETEDESMERES, GL30, GL50, HAPPY4, Lacets, LR30, LR50, OUTLET, OUTLET-125-35, OUTLET30, SIMONE, SLOWMOVER, SNEAKERS, SNEAKERS SIMONE, SOLDES, SPT30, SPT50, swatch-simone-hearts-neptune, swatch-simone-hearts-rose-gold, swatch-simone-hearts-stardust, swatch-simone-hearts-sunset, THEBRADERY, VP50, ZAL30","[https://cdn.shopify.com/s/files/1/0002/7600/4882/products/sneakers-simone-simone-hearts-silver-2.jpg?v=1659003773,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/sneakers-simone-simone-hearts-silver-3.jpg?v=1659003773,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/sneakers-simone-simone-hearts-silver-4.jpg?v=1659003773,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/sneakers-simone-simone-hearts-silver-5.jpg?v=1659003773,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/sneakers-simone-simone-hearts-silver-1.jpg?v=1659003773]",BONS BAISERS,8000000,0.0," Simone, c'est la base de la base. La sneaker à lacets qui ne vous laissera jamais tomber. Un peu comme Simone Veil ou Simone de Beauvoir, quoi. Simples, polyvalentes et efficaces, on les enfile pour chiller comme pour aller danser. Sur son cuir blanc tout doux se détachent de petits cœurs en cuir argentés, voletant avec légèreté sur les côtés. Il y a de l’amour dans l’air… "
4748146016352,Accessoires Iphones 12,"<20€, Accessoires Iphones 12, The Kase","[https://cdn.shopify.com/s/files/1/0002/7600/4882/products/coque-en-suede-alcantara-pour-apple-iphone-1212-pro-rouge-rubis-coque-the-kase-889941.jpg?v=1605136235,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/coque-en-suede-alcantara-pour-apple-iphone-1212-pro-rouge-rubis-coque-the-kase-987850.jpg?v=1605136235,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/coque-en-suede-alcantara-pour-apple-iphone-1212-pro-rouge-rubis-coque-the-kase-744630.jpg?v=1605136235,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/coque-en-suede-alcantara-pour-apple-iphone-1212-pro-rouge-rubis-coque-the-kase-836225.jpg?v=1605136235]",THE KASE,64,16.666666666666668," Élégamment enveloppée dans un habillage de suède Alcantara qui résiste aux chocs et aux accidents quotidiens sans abîmer son aspect raffiné et doux au toucher. Une coque souple & sublime qui apporte une touche délicate. Voilà, votre téléphone devient glamour ! Sentez cette texture sophistiquée et luxueuse sous vos doigts à la fois protectrice et légère.  Donnez un style élégant et chic à votre look avec une coque mince et élancée, habilitée pour le chargement sans fil. Une coque qui complètera à la fois votre allure de fashionista et votre smartphone. Absolument aucun câble requis. "
4797535551584,AQUAHERO,"<20€, AQUAHERO, Studio Beauté, TU","[https://cdn.shopify.com/s/files/1/0002/7600/4882/products/aquahero-baume-corps-200-ml-aquahero-studio-beaute-187843.jpg?v=1612848756,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/aquahero-baume-corps-200-ml-aquahero-studio-beaute-168002.jpg?v=1612848756,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/aquahero-baume-corps-200-ml-aquahero-studio-beaute-770660.jpg?v=1612848756,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/aquahero-baume-corps-aquahero-studio-beaute-533417.jpg?v=1612848756]",STUDIO BEAUTE,218,253.33333333333334,"  Livraison offerte dès 40€ d'achat.   
 Cette merveille va vous apporter du baume au coeur et au corps. Sa texture onctueuse à base d'huile d'Amande douce et de beurre de Karité hydrate délicatement et apporte douceur et confort à la peau. Sa formule composée à  96% d'origine naturelle  est également enrichie à la Criste Marine aux vertus énergisantes. 
   Note Yuka   : 86/100 (Excellent).  
  Contenance  : 200 ML. 
  Le +  : son parfum aux notes marines délicatement iodées Made in France. 
  Bénéfices  :   Ce baume pour le corps laisse la peau hydratée, douce et délicatement parfumée. 
  Ingredients  : Aqua (Water / Eau), Glycerin, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Isopropyl Myristate, Caprylic/Capric Triglyceride, Cetyl Alcohol, Stearyl Alcohol, Sorbitan Stearate, Butyrospermum Parkii (Shea) Butter, Potassium, Cetyl Phosphate, Ethylhexyl Stearate, Cetearyl Ethylhexanoate, Tocopheryl Acetate, Parfum (Fragrance), Carbomer, Sodium, Benzoate, Potassium Sorbate, Crithmum Maritimum Extract, Ci 42090, Ci 19140. 
  Conseil d'application  : Appliquez le baume sur l’ensemble de votre corps matin et/ou soir en massant délicatement par mouvements circulaires jusqu’à absorption complète. "
15247779365243,Baskets,"Adidas, Baskets, no-search, STOCKLYADIDAS1025, STOCKLYADIDAS1125",[https://cdn.shopify.com/s/files/1/0002/7600/4882/files/adidas_7Cji1019_Image_1_C2.jpg?v=1762939840],ADIDAS,19,0.0," Ces baskets adidas juniors, inspirées du skate, offrent confort et style avec une tige en cuir, une doublure textile respirante et une semelle extérieure en caoutchouc adhérente et triple épaisseur. "
6545984684128,Hauts,"Hauts, L, LAAGAM, M, S, XS","[https://cdn.shopify.com/s/files/1/0002/7600/4882/products/chemise-the-navy-stripes-blue-chemise-laagam-704303.jpg?v=1618234999,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/chemise-the-navy-stripes-blue-chemise-laagam-388095.jpg?v=1618235937,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/chemise-the-navy-stripes-blue-chemise-laagam-811096.jpg?v=1618235247,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/chemise-the-navy-stripes-blue-chemise-laagam-212173.jpg?v=1618234958]",LAAGAM,26,245.00000000000003,"
 Chemise à col, manches longues et poignets. Fermeture éclair à l'avant. 
  Information taille :  Regular 
  Composition :  100% Coton 
  Entretien :  Lavage en machine à 30°C "
6550625419360,Lingerie Bas,"<20€, Black Limba, blacklimbataille, L, Lingerie Bas, S, XL","[https://cdn.shopify.com/s/files/1/0002/7600/4882/products/undie-hoop-strawberry-lingerie-bas-black-limba-478609.jpg?v=1619714099,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/undie-hoop-strawberry-lingerie-bas-black-limba-748455.jpg?v=1619714319]",BLACK LIMBA,66,91.666666666666671," String en tissu côtelé, avec de la dentelle sur les côtés et une large bande élastique sur la partie supérieure qui fait qu'il s'adapte parfaitement à vous.   Mensurations mannequin :  Le mannequin porte une taille S.   Composition :  90% Polyamide,10% Spandex   Conseils d'entretien :  Laver à 30 ° à l'eau froide. Ne pas utiliser de sèche-linge. Laisser sécher à l'air libre. "
6590163386464,Maillots 1 Pièce,"44, Anja, ANJADROP, anjataille, dropshipping, eligibility, Maillots 1 Pièce","[https://cdn.shopify.com/s/files/1/0002/7600/4882/products/le-voluptueux-vert-canard-maillots-1-piece-anja-460981.jpg?v=1641567561,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/le-voluptueux-vert-canard-maillots-1-piece-anja-635935.jpg?v=1641568064,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/le-voluptueux-vert-canard-maillots-1-piece-anja-328559.jpg?v=1641568715]",ANJA PARIS,1000,55.0," Il enveloppe parfaitement votre poitrine tout en ayant un décolleté sensuel. Son dos légèrement arrondi n’est pas trop échancré pour garantir un vrai maintien. Les bretelles à nouer autour du cou permettent de s’adapter à la taille de poitrine et à l’effet push up désiré ! Idéal à partir du bonnet C. 
   Guide de taille       ICI     
  Mensurations Mannequins :  La mannequin fait 1m70, un bonnet B, et porte un 36. 
  Informations Particulières :  Nous vous conseillons d'opter pour la taille de votre culotte sur ce modèle : un noeud à nouer autour du cou permet d’ajuster la longueur de buste. 
  Composition :  Fabriqué au Portugal. - Certifié OEKO - TEX. - Tissu principal : 91% Polyamide; 9% Elastane. - Doublure : 90% Polyamide; 10% Elastane. - Tissu principal et doublure tissés en Italie 
  Entretien :  Lavage à la main "
6595240165472,Bagues,"Ajustable, Bagues, dropshipping, L'atelier Des Dames","[https://cdn.shopify.com/s/files/1/0002/7600/4882/products/bague-quartz-fraise-zia-dore-rose-bagues-latelier-des-dames-473967.jpg?v=1643897506,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/bague-quartz-fraise-zia-dore-rose-bagues-latelier-des-dames-530905.jpg?v=1643897547,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/bague-quartz-fraise-zia-dore-rose-bagues-latelier-des-dames-407581.jpg?v=1643897569]",L'ATELIERDESDAMES1,31,28.75," Elle se porte aussi bien seule qu'en composition avec d'autres bijoux plus fins et plus courts. Elle s'adapte à un style class comme à un style plus bohème. La bague multipierres peut se porter en complément avec d'autres produits de la gamme ZIA.   Composition :  Laiton doré à l'or fin et pierres fines   Entretien :  Ce bijou L’Atelier des dames est unique et il traversera les années à vos côtés.
 Pour cela évitez tout contact avec le maquillage, les crèmes et les parfums, et pensez à retirer vos bijoux avant de prendre une douche, de vous baigner ou de faire le ménage.
 Lorsque vous ne portez pas vos bijoux, rangez-les séparément dans la pochette en coton que nous vous offrons.
 Chaque bijou est envoyé dans sa pochette cadeau L’atelier des Dames et protégé par une pochette coton.
 Nos chaînes sont garanties 2 ans.
 Tous nos bijoux sont faits main dans notre atelier l’Atelier des Dames à Hossegor en France.
 Les collections L’Atelier des Dames sont disponibles à la vente en ligne, dans nos magasins de Hossegor, Bordeaux et Biarritz, ou encore chez nos revendeurs partenaires.   Taille :  réglable "
4804349198432,Bébé Garçon,"12M, 18M, 3M, 6M, 9M, <20€, Billie Blush & Carrément Beau, Bébé Garçon","[https://cdn.shopify.com/s/files/1/0002/7600/4882/products/tee-shirt-manches-courtes-funny-bebe-couche-garcon-bebe-couche-garcon-billie-blush-carrement-beau-726970.jpg?v=1613977365,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/tee-shirt-manches-courtes-funny-bebe-couche-garcon-bebe-couche-garcon-billie-blush-carrement-beau-931053.jpg?v=1613980773]",BILLIE BLUSH & CARREMENT BEAU,35,8.3333333333333339,  Marque :  Carrément Beau  Tee-shirt en jersey de coton manches courtes encolure ronde fermeture pressionnée dos poche poitrine avec broderie étiquette de marque   Composition :  100% Coton - Garniture : 100% Coton  Lavage Machine à 30°  Blanchiment Interdit  Séchage Tambour interdit  Repassage Doux  Nettoyage à Sec Interdit 
6539785601120,Pantalons,"34, 36, 38, 40, 42, Pantalons, Sandro","[https://cdn.shopify.com/s/files/1/0002/7600/4882/products/pantalon-sya-noir-femme-pantalon-sandro-845228.jpg?v=1616099601,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/pantalon-sya-noir-femme-pantalon-sandro-790253.jpg?v=1616098021,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/pantalon-sya-noir-femme-pantalon-sandro-222416.jpg?v=1616154719,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/pantalon-sya-noir-femme-pantalon-sandro-872501.jpg?v=1616154719,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/pantalon-sya-noir-femme-pantalon-sandro-143692.jpg?v=1616104292]",SANDRO,466,2530.0," Pantalon femme Sandro • Pantalon large à plis • Ceinture fine à la taille • Poches italiennes • Coupe ample et taille haute • Fermeture par un zip caché et agrafe devant • Le mannequin porte une taille 36 / UK 8 / US 2-4   Composition :  Tissu principal: 67% viscose, 33% lin / Doublure ceinture: 100% coton / Doublure poches: 100% coton  Nettoyage professionnel à sec, au PC et aux HC, traitement modéré Ne pas laver Repasser à une température maximale de 110°C sans vapeur Ne pas sécher en sèche-linge à tambour Pas de blanchiment "
6572573589600,Culottes Menstruelles,"Collection : We Are Jolies, Culottes Menstruelles, dropshipping, eligibility, L, M, S, target2sell:2022-05-31 07:45:00, Type : Culottes Menstruelles, We Are Jolies, XL, XS, XXL","[https://cdn.shopify.com/s/files/1/0002/7600/4882/products/bloomer-menstruel-flux-moyen-pirate-black-culottes-menstruelles-we-are-jolies-622950.jpg?v=1631737126,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/bloomer-menstruel-flux-moyen-pirate-black-culottes-menstruelles-we-are-jolies-212442.jpg?v=1631739893,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/bloomer-menstruel-flux-moyen-pirate-black-culottes-menstruelles-we-are-jolies-789537.jpg?v=1631738415,https://cdn.shopify.com/s/files/1/0002/7600/4882/products/bloomer-menstruel-flux-moyen-pirate-black-culottes-menstruelles-we-are-jolies-294248.jpg?v=1631739557]",WE ARE JOLIES,358,2033.730484509028,"  
  
   Le bloomer en coton BIO se décline désormais en version menstruelle !  
 
 
 
 Garantie ZÉRO FUITE : absorbe l'équivalent de  6 tampons 
 
 12 heures de liberté : sautez, dansez et riez l'esprit léger ! 
 Bon pour vous et la planète : 100% OEKO-TEX (composée de fibres naturelles et coton BIO) 
 Tissu 100% absorbant, respirant et inodore 
 
 
   Découvrez toutes nos nouvelles culottes menstruelles :  BIO, éthiques, jolies & surtout super performantes !  
  Si vous hésitez entre deux tailles, prenez la taille en-dessous !  
   WE ARE JOLIES s'engage pour le confort ! 
La règle d'or : RECYCLÉES ET RECYCLABLES À L'INFINI !
 

Taille
habituelle
Taille
We Are Jolies
Tour de taille
en cm
Tour de bassin
en cm
34/36
XS
64-68 cm	90-94 cm
38
S
69-73 cm	95-99 cm
40
M
74-78 cm	100-104 cm
42
L
79-83 cm	
 105-109 cm
44/46
XL
84-88 cm	110-114 cm
48
XXL
89-93 cm	115-119 cm   1re couche imperméable : 

41.5% coton, 41.5% modal, 17% polyester
2e couche imperméable identique : 

41.5% coton, 41.5% modal, 17% polyester
Membrane respirante : 

100% polyester recyclable

CONSEILS D'UTILISATION :
- Pour une absorption maximale, laver votre culotte 1 fois avant la 1re utilisation !
- Rincer à l'eau froide avant la mise en machine
- Éviter : assouplissants, huiles essentielles et savons gras type ""Marseille""
- Sécher à l'air libre "
